stage,step,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m
stage3_move_medium_static,53,0.02700037695467472,0.0,inf,0.0,-9.750753e-05,-0.00027715458,1.0,-0.0010488733,-0.0026466288,2.6224817e-10,0.0009441376,0.00073742867,-0.001250267,0.046936374,-0.009307545,-0.0208376,0.0231875,0.012364697,1.0
stage3_move_medium_static,54,0.027505110949277878,0.0,inf,0.0,-0.00010175152,-0.00028834085,1.0,-0.0010185568,-0.0026847017,-2.3740607e-10,0.0006814003,0.0011570454,-0.0012149811,-0.06290251,0.10078776,0.008513081,0.023625,0.012597917,1.0
stage3_move_medium_static,55,0.02800973318517208,0.0,inf,0.0,-0.000105797684,-0.00029964105,1.0,-0.00097108,-0.0027120523,-1.812638e-10,0.00087714195,0.0011184216,-0.001301527,0.0469285,-0.009338348,-0.020852283,0.0240625,0.012831132,1.0
stage3_move_medium_static,56,0.028514176607131958,0.0,inf,0.0,-0.00010965271,-0.00031108854,1.0,-0.0009252063,-0.0027473937,2.2947196e-10,0.0006144047,0.0015380383,-0.0012664795,-0.06289354,0.10076456,0.008532923,0.0245,0.013064343,1.0
stage3_move_medium_static,57,0.029018446803092957,0.0,inf,0.0,-0.00011324512,-0.0003226386,1.0,-0.0008621796,-0.0027720141,-1.4737753e-10,0.0008099079,0.001499176,-0.0013530254,0.04692062,-0.00936914,-0.020866947,0.0249375,0.013297549,1.0
stage3_move_medium_static,58,0.029522472992539406,0.0,inf,0.0,-0.00011658164,-0.00033432452,1.0,-0.00080076436,-0.002804626,-7.91813e-10,0.00054740906,0.0019185543,-0.0013179779,-0.06288458,0.10074137,0.00855275,0.025375,0.013530752,1.0
stage3_move_medium_static,59,0.030026277527213097,0.0,inf,0.0,-0.000119590826,-0.0003461017,1.0,-0.0007222034,-0.0028265186,-5.2626004e-10,0.0007429123,0.0018796921,-0.0014045238,0.046912733,-0.009399917,-0.020881597,0.0258125,0.013763949,1.0
stage3_move_medium_static,60,0.03052978776395321,0.0,inf,0.0,-0.00012227941,-0.00035800337,1.0,-0.000645262,-0.0028564031,-3.706479e-10,0.00048041344,0.0022990704,-0.0013694763,-0.062875606,0.10071819,0.008572562,0.02625,0.013997142,1.0
stage3_move_medium_static,61,0.031032999977469444,0.0,inf,0.0,-0.000124576,-0.00036998492,1.0,-0.00055118225,-0.00287557,-4.6358728e-10,0.0006759167,0.0022599697,-0.0014560223,0.04690484,-0.009430681,-0.020896232,0.0266875,0.01423033,1.0
stage3_move_medium_static,62,0.03153586387634277,0.0,inf,0.0,-0.00012648739,-0.00038207963,1.0,-0.00045873033,-0.0029027292,1.0392385e-09,0.00041341782,0.0026791096,-0.0014207363,-0.06286664,0.10069503,0.008592359,0.027125,0.014463513,1.0
stage3_move_medium_static,63,0.0320383682847023,0.0,inf,0.0,-0.00012794217,-0.00039424284,1.0,-0.00034914722,-0.0029191724,2.9772684e-10,0.00060868263,0.002640009,-0.0015075207,0.046896942,-0.009461432,-0.02091085,0.0275625,0.014696691,1.0
stage3_move_medium_static,64,0.03254042565822601,0.0,inf,0.0,-0.00012894717,-0.00040650787,1.0,-0.00024120025,-0.0029436087,8.7230784e-10,0.00034618378,0.0030591488,-0.0014722347,-0.06285767,0.10067188,0.00861214,0.028,0.014929865,1.0
stage3_move_medium_static,65,0.03304210305213928,0.0,inf,0.0,-0.00012943104,-0.00041883008,1.0,-0.00011612931,-0.00295733,7.260031e-10,0.000541687,0.0030198097,-0.0015590191,0.04688904,-0.00949217,-0.020925451,0.0284375,0.015163033,1.0
stage3_move_medium_static,66,0.03354325890541077,0.0,inf,0.0,-0.00012940064,-0.00043124278,1.0,7.297249e-06,-0.0029790455,-3.0030825e-10,0.00027918816,0.0034387112,-0.0015237331,-0.06284871,0.10064874,0.008631907,0.028875,0.015396195,1.0
stage3_move_medium_static,67,0.034043967723846436,0.0,inf,0.0,-0.00012878462,-0.0004437013,1.0,0.00014784053,-0.0029900477,5.213684e-10,0.00047445297,0.003399372,-0.0016102791,0.04688113,-0.009522895,-0.020940036,0.0293125,0.015629353,1.0
stage3_move_medium_static,68,0.03454411029815674,0.0,inf,0.0,-0.00012758991,-0.00045623898,1.0,0.00028673123,-0.003009044,1.3118544e-10,0.00021195412,0.0038182735,-0.0015752316,-0.06283975,0.10062561,0.008651659,0.02975,0.015862506,1.0
stage3_move_medium_static,69,0.03504374623298645,0.0,inf,0.0,-0.0001257452,-0.0004688112,1.0,0.0004427314,-0.003017329,7.1244616e-10,0.00040745735,0.003778696,-0.0016617775,0.04687322,-0.009553607,-0.020954605,0.0301875,0.016095653,1.0
stage3_move_medium_static,70,0.03554272651672363,0.0,inf,0.0,-0.00012325741,-0.00048145122,1.0,0.0005970707,-0.0030336084,-8.180606e-10,0.0001449585,0.0041975975,-0.00162673,-0.06283078,0.10060249,0.0086713955,0.030625,0.016328795,1.0
stage3_move_medium_static,71,0.03604111820459366,0.0,inf,0.0,-0.00012005527,-0.0004941145,1.0,0.0007685124,-0.003039178,4.95374e-10,0.0003402233,0.00415802,-0.0017132759,0.046865303,-0.009584305,-0.02096916,0.0310625,0.016561931,1.0
stage3_move_medium_static,72,0.036538850516080856,0.0,inf,0.0,-0.000116145755,-0.00050683424,1.0,0.0009382849,-0.003052743,-2.643921e-10,7.772446e-05,0.004576683,-0.0016782284,-0.06282182,0.10057939,0.008691117,0.0315,0.016795062,1.0
stage3_move_medium_static,73,0.03703593090176582,0.0,inf,0.0,-0.000111457615,-0.0005195659,1.0,0.0011251526,-0.0030555993,7.49938e-10,0.0002732277,0.004536867,-0.0017647743,0.04685738,-0.00961499,-0.020983698,0.0319375,0.017028186,1.0
stage3_move_medium_static,74,0.0375322625041008,0.0,inf,0.0,-0.00010599785,-0.00053234276,1.0,0.0013103428,-0.0030664515,-1.1118078e-09,1.0728836e-05,0.0049552917,-0.0017297268,-0.06281286,0.1005563,0.008710824,0.032375,0.017261304,1.0
stage3_move_medium_static,75,0.03802786022424698,0.0,inf,0.0,-9.9695266e-05,-0.0005451203,1.0,0.0015126211,-0.0030665968,6.283086e-10,0.00020599365,0.004915476,-0.0018162727,0.04684945,-0.009645662,-0.020998219,0.0328125,0.017494418,1.0
stage3_move_medium_static,76,0.03852267935872078,0.0,inf,0.0,-9.2556875e-05,-0.00055793166,1.0,0.0017132136,-0.0030747387,-4.5277734e-10,-5.6505203e-05,0.0053339005,-0.0017812252,-0.062803894,0.10053322,0.008730516,0.03325,0.017727524,1.0
stage3_move_medium_static,77,0.0390167161822319,0.0,inf,0.0,-8.4511514e-05,-0.0005707324,1.0,0.001930887,-0.0030721747,9.972816e-10,0.00013875961,0.0052940845,-0.0018677711,0.046841513,-0.009676321,-0.021012723,0.0336875,0.017960627,1.0
stage3_move_medium_static,78,0.03950989991426468,0.0,inf,0.0,-7.556624e-05,-0.0005835558,1.0,0.0021468664,-0.003077608,-1.1842721e-09,-0.00012373924,0.0057122707,-0.0018327236,-0.06279494,0.10051015,0.008750193,0.034125,0.018193722,1.0
stage3_move_medium_static,79,0.0400022491812706,0.0,inf,0.0,-6.56499e-05,-0.00059635716,1.0,0.0023799196,-0.0030723372,1.0051763e-09,7.1525574e-05,0.0056722164,-0.0019192696,0.046833575,-0.0097069675,-0.021027213,0.0345625,0.01842681,1.0
stage3_move_medium_static,80,0.04049365967512131,0.0,inf,0.0,-5.476961e-05,-0.00060916995,1.0,0.0026112704,-0.003075064,-3.9668396e-10,-0.00019097328,0.0060904026,-0.001884222,-0.062785976,0.1004871,0.008769854,0.035,0.018659892,1.0
