stage,step,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m
stage2_move_slow_static,80,0.02292400598526001,0.0,inf,0.0,5.265897e-05,-7.284905e-05,1.0,0.0045955023,0.0015193747,1.5430525e-09,-0.0024228096,0.0059468746,-0.0032060146,0.042326894,0.08102408,0.0037961947,0.02,0.010665403,1.0
stage2_move_slow_static,81,0.023185770958662033,0.0,inf,0.0,7.2817056e-05,-6.611027e-05,1.0,0.0048379404,0.0016173078,-6.1614874e-10,-0.0027065277,0.0058264732,-0.0033094883,-0.06819323,-0.028697327,-0.024444701,0.02025,0.010798688,1.0
stage2_move_slow_static,82,0.02344650588929653,0.0,inf,0.0,9.3964765e-05,-5.891523e-05,1.0,0.005075451,0.0017268099,-1.938991e-10,-0.00253129,0.006164551,-0.003292799,0.04233648,0.08101579,0.003782869,0.0205,0.010931972,1.0
stage2_move_slow_static,83,0.023706184700131416,0.0,inf,0.0,0.00011615938,-5.129405e-05,1.0,0.0053267083,0.0018290825,1.2537271e-09,-0.0028150082,0.0060441494,-0.0033962727,-0.06819924,-0.028699148,-0.024422111,0.02075,0.011065255,1.0
stage2_move_slow_static,84,0.023964766412973404,0.0,inf,0.0,0.00013938037,-4.3198535e-05,1.0,0.0055730357,0.0019429234,-4.6375678e-10,-0.0026397705,0.006382227,-0.0033795834,0.042346053,0.081007496,0.0037695435,0.021,0.0111985365,1.0
stage2_move_slow_static,85,0.024222251027822495,0.0,inf,0.0,0.00016368498,-3.4658817e-05,1.0,0.0058331066,0.0020495325,-7.776697e-11,-0.0029234886,0.006261587,-0.0034828186,-0.068205245,-0.028700966,-0.024399523,0.02125,0.011331817,1.0
stage2_move_slow_static,86,0.024478614330291748,0.0,inf,0.0,0.00018905266,-2.5626698e-05,1.0,0.0060882457,0.002167709,1.0384887e-09,-0.0027480125,0.0065996647,-0.0034661293,0.042355623,0.0809992,0.0037562177,0.0215,0.011465096,1.0
stage2_move_slow_static,87,0.02473384514451027,0.0,inf,0.0,0.00021554068,-1.6132317e-05,1.0,0.006357125,0.002278651,9.773348e-11,-0.003031969,0.006479025,-0.003569603,-0.06821124,-0.02870278,-0.02437694,0.02175,0.011598374,1.0
stage2_move_slow_static,88,0.024987932294607162,0.0,inf,0.0,0.00024312848,-6.127484e-06,1.0,0.006621071,0.00240116,-6.8086065e-10,-0.002856493,0.006817341,-0.0035529137,0.042365182,0.08099092,0.0037428918,0.022,0.011731651,1.0
stage2_move_slow_static,89,0.025240832939743996,0.0,inf,0.0,0.0002718733,4.35765e-06,1.0,0.0068987533,0.0025164322,-3.7757847e-10,-0.0031404495,0.006696701,-0.003656149,-0.06821724,-0.028704593,-0.02435436,0.02225,0.011864926,1.0
stage2_move_slow_static,90,0.02549256943166256,0.0,inf,0.0,0.00030175454,1.5371275e-05,1.0,0.007171501,0.0026432702,4.2490958e-10,-0.0029649734,0.0070347786,-0.0036394596,0.042374734,0.080982625,0.0037295658,0.0225,0.0119982,1.0
stage2_move_slow_static,91,0.02574310638010502,0.0,inf,0.0,0.00033282946,2.688323e-05,1.0,0.007457982,0.002762869,8.452162e-11,-0.00324893,0.0069139004,-0.0037429333,-0.06822323,-0.028706403,-0.024331784,0.02275,0.012131473,1.0
stage2_move_slow_static,92,0.02599240466952324,0.0,inf,0.0,0.0003650775,3.89417e-05,1.0,0.0077395258,0.002894033,1.057648e-09,-0.003073454,0.007251978,-0.0037260056,0.042384274,0.08097434,0.0037162395,0.023,0.012264744,1.0
stage2_move_slow_static,93,0.026240501552820206,0.0,inf,0.0,0.00039855583,5.1516516e-05,1.0,0.008034799,0.0030179552,-1.5951852e-09,-0.0033574104,0.007131338,-0.0038294792,-0.06822921,-0.02870821,-0.024309212,0.02325,0.012398014,1.0
stage2_move_slow_static,94,0.026487350463867188,0.0,inf,0.0,0.00043324387,6.4655855e-05,1.0,0.008325134,0.0031534417,4.5556567e-10,-0.0031819344,0.0074694157,-0.00381279,0.04239381,0.080966055,0.0037029132,0.0235,0.012531282,1.0
stage2_move_slow_static,95,0.026732951402664185,0.0,inf,0.0,0.00046919886,7.832954e-05,1.0,0.008629195,0.0032816844,-1.2858375e-10,-0.003465891,0.007348776,-0.003916025,-0.06823519,-0.028710013,-0.024286643,0.02375,0.01266455,1.0
stage2_move_slow_static,96,0.026977339759469032,0.0,inf,0.0,0.0005064002,9.2585746e-05,1.0,0.008928317,0.0034214903,6.1913913e-10,-0.0032906532,0.0076589584,-0.0038993359,0.042377423,0.07429776,0.0037126692,0.024,0.012797816,1.0
stage2_move_slow_static,97,0.027220508083701134,0.0,inf,0.0,0.0005449003,0.000107394306,1.0,0.009240027,0.003554054,-8.010819e-11,-0.0035743713,0.0075104237,-0.0040023327,-0.06826613,-0.035370238,-0.024244055,0.02425,0.01293108,1.0
