stage,step,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m
stage4_threat_intro,73,0.05156252533197403,0.0,1.1791034936904907,0.0,0.0010027575,-0.00015945117,1.0,0.009697374,0.0015638095,-1.3608326e-10,-0.005203724,0.006453991,-0.00029444695,0.011202793,-0.033856217,-0.01549467,0.045625,0.024318328,1.0
stage4_threat_intro,74,0.05222906917333603,0.0,1.1785963773727417,0.0,0.0010442542,-0.0001520507,1.0,0.009959203,0.0017761107,1.1602029e-09,-0.005614519,0.006771803,-0.00023961067,-0.0985694,0.07632009,0.013806399,0.04625,0.024651036,1.0
stage4_threat_intro,75,0.052894145250320435,0.0,1.178080439567566,0.0,0.0010868957,-0.00014369583,1.0,0.010233964,0.0020051713,-8.760433e-10,-0.005567789,0.006630659,-0.00030374527,0.01121474,-0.03387809,-0.015484141,0.046875,0.024983726,1.0
stage4_threat_intro,76,0.053557682782411575,0.0,1.177555799484253,0.0,0.0011306577,-0.00013439477,1.0,0.01050291,0.0022322556,8.522574e-10,-0.0059785843,0.006948471,-0.00024914742,-0.098551504,0.07630965,0.013796237,0.0475,0.0253164,1.0
stage4_threat_intro,77,0.05421973392367363,0.0,1.1770223379135132,0.0,0.0011755944,-0.0001240777,1.0,0.010784783,0.0024760936,-5.1120174e-11,-0.005931616,0.0068073273,-0.000313282,0.011226683,-0.03389995,-0.015473606,0.048125,0.025649058,1.0
stage4_threat_intro,78,0.05488021299242973,0.0,1.176479697227478,0.0,0.0012216812,-0.000112752925,1.0,0.011060839,0.0027179495,3.7783618e-10,-0.006342411,0.0071251392,-0.00025868416,-0.09853362,0.07629921,0.013786077,0.04875,0.025981696,1.0
stage4_threat_intro,79,0.055539101362228394,0.0,1.1759281158447266,0.0,0.0012689721,-0.00010035062,1.0,0.011349816,0.0029765533,-8.815718e-10,-0.0062954426,0.006983757,-0.00032281876,0.0112386225,-0.0339218,-0.015463064,0.049375,0.026314316,1.0
stage4_threat_intro,80,0.05619636923074722,0.0,1.1753673553466797,0.0,0.0013174429,-8.6879074e-05,1.0,0.0116329705,0.0032331694,1.4953517e-09,-0.0067059994,0.007301569,-0.0002682209,-0.09851575,0.076288775,0.013775916,0.05,0.026646918,1.0
stage4_threat_intro,81,0.05685200169682503,0.0,1.1747974157333374,0.0,0.0013671472,-7.226854e-05,1.0,0.0119290445,0.0035065277,-1.8780681e-09,-0.006659031,0.0071599483,-0.0003323555,0.011250558,-0.033943634,-0.015452516,0.050625,0.026979502,1.0
stage4_threat_intro,82,0.057505976408720016,0.0,1.1742180585861206,0.0,0.0014180609,-5.6527326e-05,1.0,0.01221929,0.0037778928,9.674658e-10,-0.0070695877,0.0074777603,-0.00027799606,-0.09849789,0.076278344,0.013765755,0.05125,0.027312066,1.0
stage4_threat_intro,83,0.05815824866294861,0.0,1.1736292839050293,0.0,0.0014702377,-3.958568e-05,1.0,0.012522452,0.004065994,-1.2729271e-09,-0.0070226192,0.0073361397,-0.00034213066,0.011262491,-0.033965454,-0.015441962,0.051875,0.027644612,1.0
stage4_threat_intro,84,0.05880877375602722,0.0,1.173030972480774,0.0,0.0015236535,-2.1451946e-05,1.0,0.012819781,0.0043520965,2.7846384e-10,-0.007433176,0.0076539516,-0.00028777122,-0.09848004,0.076267906,0.013755594,0.0525,0.027977139,1.0
stage4_threat_intro,85,0.05945754796266556,0.0,1.172423243522644,0.0,0.001578362,-2.0564048e-06,1.0,0.01313002,0.00465493,1.356984e-10,-0.007385969,0.007512331,-0.0003516674,0.01127442,-0.03398726,-0.015431401,0.053125,0.028309647,1.0
stage4_threat_intro,86,0.06010456010699272,0.0,1.171805739402771,0.0,0.0016343386,1.8592587e-05,1.0,0.013434424,0.004955758,-1.2948805e-10,-0.007796526,0.007829905,-0.0002975464,-0.098462194,0.076257475,0.013745434,0.05375,0.028642133,1.0
stage4_threat_intro,87,0.06074977666139603,0.0,1.1711785793304443,0.0,0.0016916376,4.056472e-05,1.0,0.013751734,0.0052733114,-3.205321e-10,-0.007749319,0.007688284,-0.00036144257,0.011286345,-0.034009058,-0.015420834,0.054375,0.028974602,1.0
stage4_threat_intro,88,0.0613931305706501,0.0,1.1705416440963745,0.0,0.0017502343,6.385161e-05,1.0,0.014063203,0.005588854,1.2020689e-09,-0.008159637,0.0080058575,-0.00030755997,-0.09844437,0.07624705,0.013735273,0.055,0.029307049,1.0
stage4_threat_intro,89,0.062034618109464645,0.0,1.169894814491272,0.0,0.0018101825,8.8522924e-05,1.0,0.014387574,0.005921116,-9.892861e-10,-0.008112431,0.007863998,-0.00037121773,0.011298267,-0.034030836,-0.01541026,0.055625,0.029639477,1.0
stage4_threat_intro,90,0.06267418712377548,0.0,1.1692380905151367,0.0,0.0018714579,0.00011457027,1.0,0.014706101,0.006251362,9.471455e-10,-0.008522749,0.008181572,-0.00031733513,-0.09842655,0.07623662,0.013725113,0.05625,0.029971883,1.0
stage4_threat_intro,91,0.06331188976764679,0.0,1.1685713529586792,0.0,0.0019341143,0.00014206328,1.0,0.015037525,0.0065983213,-5.473646e-11,-0.008475542,0.008039713,-0.0003812313,0.011310185,-0.034052607,-0.0153996805,0.056875,0.030304268,1.0
stage4_threat_intro,92,0.0639476329088211,0.0,1.167894959449768,0.0,0.0019981272,0.00017099352,1.0,0.0153631,0.0069432585,5.638669e-10,-0.00888586,0.008357048,-0.0003273487,-0.09840875,0.0762262,0.013714952,0.0575,0.030636633,1.0
stage4_threat_intro,93,0.06458139419555664,0.0,1.1672084331512451,0.0,0.0020635503,0.00020143062,1.0,0.01570157,0.0073049036,-7.373742e-10,-0.008838654,0.008215189,-0.0003912449,0.0113221,-0.034074362,-0.015389094,0.058125,0.030968977,1.0
stage4_threat_intro,94,0.0652131587266922,0.0,1.1665116548538208,0.0,0.0021303594,0.00023336613,1.0,0.016034184,0.007664521,-6.257981e-10,-0.009094715,0.008532524,-0.0003373623,-0.061433394,0.07620132,0.013401174,0.05875,0.031301297,1.0
stage4_threat_intro,95,0.06584295630455017,0.0,1.1658048629760742,0.0,0.0021986081,0.0002668434,1.0,0.016379686,0.008034545,1.4703527e-09,-0.00889349,0.008390427,-0.00040125847,0.04828243,-0.034103945,-0.01569897,0.059375,0.0316336,1.0
stage4_threat_intro,96,0.06647074222564697,0.0,1.1650880575180054,0.0,0.002268272,0.00030182773,1.0,0.016719328,0.008396243,-8.260319e-10,-0.009149551,0.008707762,-0.00034737587,-0.06143269,0.076186866,0.013408277,0.06,0.031965878,1.0
stage4_threat_intro,97,0.06709654629230499,0.0,1.1643610000610352,0.0,0.0023394048,0.00033836253,1.0,0.017071852,0.008768348,-2.488175e-10,-0.008948326,0.008565664,-0.00041127205,0.048276976,-0.034121037,-0.01570506,0.060625,0.032298133,1.0
