time/time_elapsed,time/fps,custom/mean_form_error,custom/collision,custom/min_dyn_distance,custom/mean_z_error,time/total_timesteps,time/iterations,train/clip_fraction,train/n_updates,train/std,train/value_loss,train/loss,train/policy_gradient_loss,train/entropy_loss,train/explained_variance,train/learning_rate,train/approx_kl,train/clip_range
272,2063,2.1626046231816707,0.0,1.3393504470586777,0.07053451314277481,563200,275,0.22880859375,2740,1.2127879858016968,0.001663391281181248,-0.2237709015607834,-0.03297756859683432,-32.120615339279176,0.9863103628158569,0.00025,0.028056692,0.2
273,2066,3.7580223454404353,0.0,1.841133713722229,0.13199226670258213,565248,276,0.24609375,2750,1.2147815227508545,0.0013266967096569715,-0.22355246543884277,-0.0488753947254736,-32.15976614952088,0.9884895086288452,0.00025,0.036802478,0.2
274,2069,6.351393773792641,0.0,2.106568068265915,0.17101790681044804,567296,277,0.251904296875,2760,1.2164027690887451,0.0017611454225516354,-0.20366854965686798,-0.04167486868682317,-32.17870652675629,0.9687800407409668,0.00025,0.030803494,0.2
274,2070,9.521360636461877,0.0,2.627843216061592,0.2609065707511036,569344,278,0.274365234375,2770,1.216542363166809,0.0032872523048354195,-0.22345907986164093,-0.03844050180632621,-32.20019063949585,0.9861943125724792,0.00025,0.02760772,0.2
275,2071,7.389285610622118,0.0,2.494319647550583,0.25898801423682016,571392,279,0.316162109375,2780,1.2171969413757324,0.0041482467917376194,-0.26091331243515015,-0.04275487108970992,-32.21178379058838,0.9860506057739258,0.00025,0.051688008,0.2
276,2073,6.386620084205255,0.0,3.3835597187280655,0.28685840815887786,573440,280,0.3068359375,2790,1.2169218063354492,0.001779595122889077,-0.23490504920482635,-0.04837108920328319,-32.22021479606629,0.9926251173019409,0.00025,0.06322033,0.2
277,2073,8.200512560459568,0.0,3.5384189933538437,0.3092078938934719,575488,281,0.300390625,2800,1.219064712524414,0.0021750347793386025,-0.23619665205478668,-0.045717188046546654,-32.23544881343842,0.9854323863983154,0.00025,0.037125066,0.2
278,2073,7.414397135409956,0.0,2.6756674349308014,0.21614922472508624,577536,282,0.30556640625,2810,1.2196511030197144,0.0026330444552513654,-0.22431357204914093,-0.0463258024683455,-32.256745028495786,0.9761417508125305,0.00025,0.049145386,0.2
279,2074,2.2738948264730947,0.0,1.7020457834005356,0.025390375012648292,579584,283,0.258837890625,2820,1.2190368175506592,0.0008276810795905476,-0.2478448748588562,-0.043228843936230985,-32.25090742111206,0.996856689453125,0.00025,0.0746769,0.2
280,2076,3.4692354502308724,0.0,2.08115491271019,0.10148855074658059,581632,284,0.2654296875,2830,1.2197247743606567,0.0006331071796466858,-0.2343139499425888,-0.04614956239820458,-32.24338726997375,0.9913151264190674,0.00025,0.0475193,0.2
280,2079,4.906279875521071,0.0,2.3295533061027527,0.12314411252737045,583680,285,0.2421875,2840,1.2190964221954346,0.0013917801536990737,-0.216742604970932,-0.04285414059413597,-32.24397647380829,0.8679890036582947,0.00025,0.03189927,0.2
281,2079,7.291047962905115,0.0,2.619917556643486,0.2153366051679768,585728,286,0.287353515625,2850,1.219279408454895,0.0011371220032742712,-0.22285303473472595,-0.03786817712243647,-32.23658533096314,0.9089535474777222,0.00025,0.03415999,0.2
282,2081,6.732115888715931,0.0,3.230409950017929,0.24581349417712772,587776,287,0.3349609375,2860,1.218981146812439,0.001718137633997685,-0.2318756878376007,-0.05576593766163569,-32.24065573215485,0.9806753993034363,0.00025,0.04009083,0.2
283,2082,7.736471165440367,0.0,3.0574353635311127,0.2868653599107347,589824,288,0.308251953125,2870,1.21848464012146,0.0017572468838807254,-0.20737695693969727,-0.049954927153885366,-32.23432056903839,0.9919618368148804,0.00025,0.033407927,0.2
283,2084,10.741354769099347,0.0,3.86733241379261,0.3182684928178787,591872,289,0.31708984375,2880,1.2159281969070435,0.0011361432083049293,-0.22545208036899567,-0.04170603138627484,-32.206985998153684,0.9949535131454468,0.00025,0.04225719,0.2
284,2085,1.363279269007883,0.0,1.4414146095514297,0.0017511248515802436,593920,290,0.281591796875,2890,1.220745325088501,0.0014595469384403258,-0.17468364536762238,-0.02377660188940354,-32.23059260845184,0.9903205633163452,0.00025,0.03329015,0.2
285,2087,2.020474521905,0.0,1.3881845474243164,0.025360148421896156,595968,291,0.25146484375,2900,1.22048020362854,0.0008172548937182,-0.23329803347587585,-0.045420851098606364,-32.261731028556824,0.9979202151298523,0.00025,0.02711745,0.2
286,2087,2.9315237558303875,0.0,1.9192934334278107,0.05836757496581413,598016,292,0.235205078125,2910,1.2184903621673584,0.000802162289073749,-0.2086677998304367,-0.03722005604067817,-32.245130801200865,0.9924973845481873,0.00025,0.025882432,0.2
287,2089,5.586229450677297,0.0,2.1871886551380157,0.12025584321236238,600064,293,0.227001953125,2920,1.2178943157196045,0.001109894164801517,-0.1986711472272873,-0.03507517824764363,-32.22212405204773,0.9635486602783203,0.00025,0.026461024,0.2
288,2090,6.028116489343587,0.0,2.7841532826423645,0.1279553544591181,602112,294,0.286474609375,2930,1.2178752422332764,0.0008329367871738214,-0.20674720406532288,-0.03720877067389665,-32.21863152980804,0.9782527685165405,0.00025,0.03595997,0.2
288,2091,5.6643111544694404,0.0,3.267936423420906,0.20424799612010247,604160,295,0.282763671875,2940,1.2190802097320557,0.0015303990105167032,-0.2219921201467514,-0.03881962231098442,-32.23033566474915,0.9881142973899841,0.00025,0.044101324,0.2
289,2092,5.151658733961025,0.0,2.549892634153366,0.2529454089672072,606208,296,0.30087890625,2950,1.221174955368042,0.00197514036353823,-0.23189601302146912,-0.04953490090556443,-32.25575842857361,0.990001916885376,0.00025,0.036254033,0.2
290,2092,8.917942478931941,0.0,3.1996872276067734,0.20197504461248172,608256,297,0.320166015625,2960,1.221850037574768,0.0010197091971349437,-0.21844489872455597,-0.042597872129408645,-32.27651507854462,0.9937105774879456,0.00025,0.03288076,0.2
291,2094,1.1623572692309168,0.0,1.3816882073879242,0.0009224668174283579,610304,298,0.2833984375,2970,1.2234747409820557,0.0008469654500913748,-0.21069690585136414,-0.025545887125190347,-32.29371275901794,0.9945176243782043,0.00025,0.02712225,0.2
292,2092,1.78219664611635,0.0,1.4395000636577606,0.0011635288610705175,612352,299,0.2158203125,2980,1.2233868837356567,0.0006742974294866144,-0.20399877429008484,-0.025842077235574835,-32.29936759471893,0.9942593574523926,0.00025,0.01984797,0.2
293,2093,4.293285301632936,0.0,2.0528869032859802,0.0497194450290408,614400,300,0.23984375,2990,1.2240331172943115,0.00127565641541878,-0.2003905028104782,-0.03670861508580856,-32.29735274314881,0.9789924621582031,0.00025,0.026975427,0.2
294,2094,6.493693238068757,0.0,2.910056546330452,0.11224180274439277,616448,301,0.260400390625,3000,1.2266911268234253,0.001273301772562263,-0.22959639132022858,-0.042557029676390815,-32.337645864486696,0.9682085514068604,0.00025,0.031839028,0.2
295,2094,6.8171208095798494,0.0,3.3629646748304367,0.1447087347114575,618496,302,0.29912109375,3010,1.2291120290756226,0.002423826363428816,-0.21783898770809174,-0.03282272854703479,-32.373745274543765,0.9649624824523926,0.00025,0.03681427,0.2
296,2093,8.109169323115283,0.0,4.040110558271408,0.15912029203173006,620544,303,0.337548828125,3020,1.2311030626296997,0.002119753309216321,-0.250603586435318,-0.04106538046034984,-32.41413576602936,0.9930973052978516,0.00025,0.077870995,0.2
297,2091,8.093696182710394,0.0,5.116196691989899,0.17379082664410817,622592,304,0.271435546875,3030,1.2310532331466675,0.001038209050147998,-0.20167717337608337,-0.03382901143049821,-32.41671359539032,0.9957864880561829,0.00025,0.030710757,0.2
299,2089,8.091592467925121,0.0,4.764557171612978,0.20327289104898227,624640,305,0.30947265625,3040,1.232082724571228,0.0005079870275039866,-0.20419038832187653,-0.04267687447136268,-32.425620794296265,0.9990867972373962,0.00025,0.030695312,0.2
299,2089,1.5083405909135872,0.0,1.2721310555934906,0.0010277986439177766,626688,306,0.2787109375,3050,1.2365697622299194,0.0007490377319300023,-0.23230047523975372,-0.03888965703954454,-32.476014256477356,0.9986321330070496,0.00025,0.025379265,0.2
300,2089,2.4603174353270774,0.0,1.3157190158963203,0.025338926163385622,628736,307,0.240283203125,3060,1.2359539270401,0.0010015741172537673,-0.21664202213287354,-0.03533793204114773,-32.50436658859253,0.9921239614486694,0.00025,0.02353561,0.2
301,2088,5.695070008326021,0.0,2.15586456656456,0.15419206918159034,630784,308,0.251708984375,3070,1.2390620708465576,0.002487845585346804,-0.2313038855791092,-0.04125949133303948,-32.53149471282959,0.9875978827476501,0.00025,0.023211434,0.2
302,2089,8.420863061662223,0.0,2.779747858643532,0.23695587812107988,632832,309,0.32001953125,3080,1.2365487813949585,0.00341723855217424,-0.251674085855484,-0.056607454764889556,-32.52724871635437,0.9881888628005981,0.00025,0.0377687,0.2
304,2087,9.702693414717547,0.0,3.9277553111314774,0.2591050587579957,634880,310,0.30634765625,3090,1.2358133792877197,0.004739751369652367,-0.22749124467372894,-0.046254520924412644,-32.50061099529266,0.9895171523094177,0.00025,0.0357647,0.2
306,2080,9.890799967147188,0.0,3.897020310163498,0.2895828634573263,636928,311,0.32890625,3100,1.2356632947921753,0.00642028091051543,-0.23645524680614471,-0.05549069817643613,-32.49519822597504,0.9803703427314758,0.00025,0.038763996,0.2
308,2074,13.536893528036206,0.0,4.0958535969257355,0.33145348951074993,638976,312,0.255517578125,3110,1.2375166416168213,0.003431210468079371,-0.21839295327663422,-0.03225376295740716,-32.512929391860965,0.9846990704536438,0.00025,0.03882205,0.2
308,2075,11.906517789320436,0.0,3.556926190853119,0.2632755779304716,641024,313,0.2705078125,3120,1.2395826578140259,0.0035509621227902246,-0.18887698650360107,-0.02317998540238477,-32.53669483661652,0.9865673780441284,0.00025,0.048693508,0.2
310,2073,1.6275423864123015,0.0,1.2366254776716232,0.05257747852738248,643072,314,0.267822265625,3130,1.2433699369430542,0.0009190440436213976,-0.2101382315158844,-0.03934723951097112,-32.581875681877136,0.9934479594230652,0.00025,0.030780144,0.2
311,2073,3.730674223934819,0.0,1.2332716882228851,0.08970582715119235,645120,315,0.244775390625,3140,1.2449036836624146,0.001389557913171302,-0.2218487709760666,-0.04242242175969295,-32.62192766666412,0.9861974120140076,0.00025,0.024692386,0.2
312,2071,5.696024327296615,0.0,1.3511565774679184,0.15665437356074108,647168,316,0.28193359375,3150,1.242161512374878,0.0020030196402331057,-0.23405387997627258,-0.04880010510969442,-32.61194102764129,0.9575122594833374,0.00025,0.029052516,0.2
313,2071,8.71612065631387,0.0,2.1362410336732864,0.23763893246359657,649216,317,0.2884765625,3160,1.2428691387176514,0.002150496698322968,-0.2335432916879654,-0.050944543536752464,-32.59215245246887,0.9810435175895691,0.00025,0.029818378,0.2
314,2070,9.817326503192302,0.0,2.6979745626449585,0.22007410340302158,651264,318,0.33984375,3170,1.2455352544784546,0.004402450608176877,-0.2349918931722641,-0.05187912822584621,-32.62251417636871,0.9810732007026672,0.00025,0.03615397,0.2
315,2069,8.543584160903634,0.0,2.748465746641159,0.18973384537457605,653312,319,0.32431640625,3180,1.247370958328247,0.0020319163926615148,-0.2211282104253769,-0.04214430508145597,-32.66194026470184,0.9784996509552002,0.00025,0.03747555,0.2
316,2069,11.150553248585823,0.0,2.8528776317834854,0.2137665536138229,655360,320,0.29755859375,3190,1.2490806579589844,0.0011516583769662248,-0.18927279114723206,-0.03730866434343625,-32.693070030212404,0.9911394119262695,0.00025,0.0394695,0.2
318,2065,11.41126983376361,0.0,3.1885803937911987,0.21495732069161022,657408,321,0.273291015625,3200,1.2500771284103394,0.0016098225039968383,-0.21227066218852997,-0.03495129670482129,-32.711196708679196,0.9813591241836548,0.00025,0.048184015,0.2
318,2067,2.2680709244370356,0.0,1.5460518449544907,0.047982695687096566,659456,322,0.24345703125,3210,1.249526023864746,0.0010732350248872536,-0.2382812350988388,-0.04128904963436071,-32.71452450752258,0.9968538284301758,0.00025,0.0470322,0.2
319,2067,3.6799402305114914,0.0,1.8905933052301407,0.04826002791378414,661504,323,0.235595703125,3220,1.2498441934585571,0.0009414516337528766,-0.21410642564296722,-0.039755299972603096,-32.71836657524109,0.9924333691596985,0.00025,0.031691976,0.2
320,2069,5.480339256900484,0.0,1.9719831943511963,0.07314468995900825,663552,324,0.28837890625,3230,1.250838041305542,0.000766876420857443,-0.24027730524539948,-0.04205314952123444,-32.724496841430664,0.9951658248901367,0.00025,0.028894512,0.2
321,2069,6.724570099324823,0.0,4.017394840717316,0.1623887661844492,665600,325,0.262939453125,3240,1.2507750988006592,0.001469317810551729,-0.22463276982307434,-0.04143592001055367,-32.72647733688355,0.9902001023292542,0.00025,0.03708954,0.2
322,2070,6.685508126193735,0.0,2.446411982178688,0.2429035443783505,667648,326,0.301904296875,3250,1.2505149841308594,0.002173303172003216,-0.22506427764892578,-0.04803891911287792,-32.725204658508304,0.9817056059837341,0.00025,0.04015901,0.2
323,2069,6.362805040739122,0.0,3.7391294986009598,0.23673934266116703,669696,327,0.288427734375,3260,1.2504957914352417,0.0015328254355154059,-0.2177070826292038,-0.04559773593209684,-32.71780195236206,0.9912699460983276,0.00025,0.032654617,0.2
324,2070,8.902497267544762,0.0,4.032597661018372,0.2960234429629054,671744,328,0.320556640625,3270,1.2529456615447998,0.0009283136912017654,-0.2168651819229126,-0.03747329358593561,-32.74006061553955,0.996939480304718,0.00025,0.047618747,0.2
325,2071,1.3303428393918673,0.0,1.5490288585424423,0.0009848967310972512,673792,329,0.293896484375,3280,1.2539788484573364,0.001261325519408274,-0.22866114974021912,-0.042440903087845074,-32.76889035701752,0.9937707781791687,0.00025,0.060923062,0.2
325,2074,2.1139958258114877,0.0,1.4750451147556305,0.0690703490836313,675840,330,0.22041015625,3290,1.2578309774398804,0.0015803943801074639,-0.2188498079776764,-0.036466921144165096,-32.8118980884552,0.9900886416435242,0.00025,0.023392666,0.2
326,2076,3.3771366044036615,0.0,2.1389500573277473,0.15646294205726008,677888,331,0.229638671875,3300,1.2575398683547974,0.0039744143583448025,-0.21568243205547333,-0.042821474623633546,-32.841635417938235,0.9449954032897949,0.00025,0.03436001,0.2
327,2077,4.730619279846508,0.0,2.407322272658348,0.1693890981550794,679936,332,0.2791015625,3310,1.2593107223510742,0.0029023558804510685,-0.21595703065395355,-0.03836536374874413,-32.83807728290558,0.973540186882019,0.00025,0.036032524,0.2
328,2077,7.01491145275976,0.0,3.2201753817498684,0.26219099164154613,681984,333,0.30126953125,3320,1.2582066059112549,0.00357361915985166,-0.22611330449581146,-0.04776358589879237,-32.854353761672975,0.9757837057113647,0.00025,0.032447334,0.2
329,2077,7.117960532965418,0.0,3.477634683251381,0.2141307275815052,684032,334,0.33828125,3330,1.2600809335708618,0.008165385535903624,-0.20461975038051605,-0.0487623247114243,-32.864913082122804,0.9635131359100342,0.00025,0.04628314,0.2
330,2078,6.502349033229649,0.0,3.3807362467050552,0.14894510060548782,686080,335,0.224951171875,3340,1.2629953622817993,0.0012771086040629597,-0.2112041562795639,-0.023971416158019565,-32.90574400424957,0.9922246336936951,0.00025,0.021140879,0.2
331,2077,8.977911333867992,0.0,3.164402961730957,0.1667485408434004,688128,336,0.267333984375,3350,1.2638360261917114,0.0006490953537650057,-0.20192304253578186,-0.028760172045440412,-32.93806576728821,0.9963927865028381,0.00025,0.029516026,0.2
331,2079,2.0885064090517678,0.0,1.637261688709259,0.009564767955453135,690176,337,0.271337890625,3360,1.2631216049194336,0.0012269241548892751,-0.21170906722545624,-0.03460135092027485,-32.93869028091431,0.9862149953842163,0.00025,0.032083213,0.2
332,2080,3.4710700523504467,0.0,2.744957357645035,0.06693380008800887,692224,338,0.211865234375,3370,1.263702154159546,0.0008201484495657496,-0.21515695750713348,-0.0398496221343521,-32.9402153968811,0.9942145943641663,0.00025,0.030065566,0.2
333,2082,5.224777765424903,0.0,3.808055818080902,0.13579019793542102,694272,339,0.251806640625,3380,1.2643452882766724,0.002144200968541554,-0.21042735874652863,-0.03907842032203916,-32.94566535949707,0.9565401673316956,0.00025,0.03970518,0.2
333,2085,9.91964998806389,0.0,4.590046361088753,0.32607576809823513,696320,340,0.328466796875,3390,1.2653720378875732,0.0025340207273075064,-0.23674258589744568,-0.05683052575332113,-32.95976793766022,0.9419370889663696,0.00025,0.059000663,0.2
334,2084,6.144250916004649,0.0,2.8293542712926865,0.12185843438419397,698368,341,0.332177734375,3400,1.2670656442642212,0.002676835523107002,-0.212320476770401,-0.04449815754778683,-32.97902879714966,0.9661482572555542,0.00025,0.038676392,0.2
335,2086,6.765308833038393,0.0,3.4394990503787994,0.2206987283716444,700416,342,0.3185546875,3410,1.2674503326416016,0.002157337880998966,-0.23518721759319305,-0.04780688874307089,-32.99687945842743,0.9876660704612732,0.00025,0.03870956,0.2
336,2087,6.976299278954382,0.0,2.7549155801534653,0.14293151720630703,702464,343,0.28388671875,3420,1.2675777673721313,0.0025723612307047006,-0.22268666326999664,-0.039969051073421726,-32.997709250450136,0.9813976883888245,0.00025,0.051132575,0.2
337,2088,9.61513253206993,0.0,2.9026243090629578,0.19037294275767636,704512,344,0.29970703125,3430,1.2675644159317017,0.001405044000239286,-0.21157211065292358,-0.03802517501753755,-33.00271430015564,0.984183669090271,0.00025,0.050878823,0.2
338,2088,1.9838335600530277,0.0,1.756697103381157,0.04401015975599876,706560,345,0.294384765625,3440,1.2681005001068115,0.002028121215153078,-0.22728091478347778,-0.04571561350603588,-33.00158877372742,0.9794308543205261,0.00025,0.038165323,0.2
339,2088,3.040355969726843,0.0,1.7509176284074783,0.07032310625072569,708608,346,0.26015625,3450,1.267736792564392,0.0008051956583585707,-0.23218226432800293,-0.046904953580815346,-33.00012459754944,0.9958828091621399,0.00025,0.028506825,0.2
339,2090,5.6807277341773945,0.0,2.4986796230077744,0.09599539526243461,710656,347,0.257763671875,3460,1.268210768699646,0.014744080596938148,-0.21982549130916595,-0.02671951944066677,-33.00302174091339,0.8743162155151367,0.00025,0.027915172,0.2
340,2092,7.819314313364346,0.0,3.305411532521248,0.191265797628148,712704,348,0.306982421875,3470,1.2687389850616455,0.0013791840461635728,-0.22756578028202057,-0.0442472902679583,-33.01767845153809,0.9895114302635193,0.00025,0.02658007,0.2
341,2092,9.172263996850333,0.0,3.8015886545181274,0.22323965467512608,714752,349,0.320751953125,3480,1.2711126804351807,0.004302413717960007,-0.2233971208333969,-0.04507293441565707,-33.038462901115416,0.9644054174423218,0.00025,0.0416089,0.2
342,2091,3.587937610355277,0.0,2.47510789334774,0.11900138595092358,716800,350,0.322021484375,3490,1.2727816104888916,0.0028903454422106734,-0.22395220398902893,-0.04096036714618094,-33.067241358757016,0.9824111461639404,0.00025,0.046673216,0.2
343,2093,5.102225894176579,0.0,3.3922234922647476,0.1425236888244399,718848,351,0.291943359375,3500,1.2730987071990967,0.01085514097721898,-0.21990229189395905,-0.03420304602768738,-33.08281273841858,0.9225620031356812,0.00025,0.03721221,0.2
344,2094,7.171699168100003,0.0,3.9024445861577988,0.18412146865739487,720896,352,0.282861328125,3510,1.2757633924484253,0.0014512720248603729,-0.24076421558856964,-0.051646483724471184,-33.111634731292725,0.9772638082504272,0.00025,0.069444045,0.2
344,2096,3.655096231660791,0.0,2.626250147819519,0.07212620973587036,722944,353,0.28134765625,3520,1.2783147096633911,0.0011613237125857267,-0.24024054408073425,-0.05025061896885745,-33.14478459358215,0.9917287230491638,0.00025,0.0618336,0.2
345,2097,3.759827847625578,0.0,1.8775444775819778,0.0022844791747047566,724992,354,0.263232421875,3530,1.276220679283142,0.0006052208327673725,-0.21780520677566528,-0.029013889175257646,-33.14450705051422,0.9969004988670349,0.00025,0.035024937,0.2
346,2098,5.128841055106695,0.0,2.4367012679576874,0.03876588288403582,727040,355,0.26015625,3540,1.2780269384384155,0.0007015306362518458,-0.21071207523345947,-0.042970021700602955,-33.14472541809082,0.9946269392967224,0.00025,0.033866145,0.2
347,2098,7.059577576832937,0.0,2.9449255019426346,0.0976772345311474,729088,356,0.262060546875,3550,1.278558611869812,0.0015333585139160276,-0.23522202670574188,-0.03961891062790528,-33.158857464790344,0.9725304245948792,0.00025,0.031168401,0.2
348,2099,6.6465805744334245,0.0,2.81061689555645,0.13656220548728015,731136,357,0.316015625,3560,1.2789716720581055,0.0012379012482597318,-0.2255518138408661,-0.04112509379046969,-33.158796882629396,0.9821783900260925,0.00025,0.03523562,0.2
350,2090,3.3732810832328473,0.0,2.2971362322568893,0.13137208967236802,733184,358,0.308544921875,3570,1.2807562351226807,0.001990054131329089,-0.23277121782302856,-0.052470608742441985,-33.180440354347226,0.9794837832450867,0.00025,0.03581356,0.2
351,2089,4.402024578827506,0.0,2.582990810275078,0.21396025566355092,735232,359,0.2919921875,3580,1.283372163772583,0.0019889418462298637,-0.2167559117078781,-0.05005074378568679,-33.21909415721893,0.9819533824920654,0.00025,0.04739272,0.2
353,2087,6.110990714709283,0.0,3.289800927042961,0.21566134987369878,737280,360,0.27333984375,3590,1.2880898714065552,0.0026808512772731772,-0.22775579988956451,-0.04815392388263717,-33.27321093082428,0.9242770671844482,0.00025,0.048376545,0.2
354,2087,4.654106698921053,0.0,2.39387971162796,0.11840138509433018,739328,361,0.236767578125,3600,1.2920106649398804,0.001099106892979762,-0.2131602168083191,-0.0346799291408388,-33.33601152896881,0.9825624227523804,0.00025,0.08929385,0.2
355,2086,4.559971776872796,0.0,2.253730893135071,0.10204847353452351,741376,362,0.259228515625,3610,1.2931535243988037,0.0015617785894392,-0.24890084564685822,-0.03874170898925513,-33.37697687149048,0.9778401851654053,0.00025,0.026976142,0.2
356,2086,5.737121720217972,0.0,2.4967027604579926,0.1746481247337215,743424,363,0.26669921875,3620,1.2943484783172607,0.0012337644806393656,-0.2173566371202469,-0.04859373575891368,-33.38485469818115,0.9817378520965576,0.00025,0.041261703,0.2
357,2086,7.614505564893345,0.0,2.4475041031837463,0.2626722799759591,745472,364,0.269970703125,3630,1.2943328619003296,0.006571745562905562,-0.21923063695430756,-0.025680105030187406,-33.395874166488646,0.940473198890686,0.00025,0.03312534,0.2
358,2087,7.209690786147988,0.0,2.645315781235695,0.16830678507540142,747520,365,0.320068359375,3640,1.2971210479736328,0.0025293264017818727,-0.23241637647151947,-0.047648058700724506,-33.415087532997134,0.9774019122123718,0.00025,0.03802845,0.2
359,2085,2.386834377575963,0.0,1.7176547795534134,0.07357229367335094,749568,366,0.319775390625,3650,1.3003219366073608,0.0015724476584182412,-0.2286689579486847,-0.03888315940275788,-33.45984334945679,0.9926667809486389,0.00025,0.056862585,0.2
360,2083,3.2163976883956757,0.0,1.7617479711771011,0.07780636027018772,751616,367,0.227001953125,3660,1.3023099899291992,0.007593629315124417,-0.19408299028873444,-0.026874710101401432,-33.49922783374787,0.9405768513679504,0.00025,0.025453553,0.2
361,2082,4.0370625206342705,0.0,1.7667916119098663,0.10544018857763149,753664,368,0.260498046875,3670,1.300986647605896,0.0017339266930321174,-0.24833108484745026,-0.04380967065808363,-33.50345160961151,0.9780279994010925,0.00025,0.03281741,0.2
363,2080,5.956043065016768,0.0,2.5555544197559357,0.14506459717813414,755712,369,0.3162109375,3680,1.30124032497406,0.00281710673316411,-0.23744402825832367,-0.05619680336094461,-33.49827306270599,0.9808072447776794,0.00025,0.05246941,0.2
364,2077,6.7595863572125054,0.0,3.306908741593361,0.1889595553293475,757760,370,0.281982421875,3690,1.3034635782241821,0.0022587938898141146,-0.22378212213516235,-0.045046382109285334,-33.513815832138064,0.9875202775001526,0.00025,0.032199044,0.2
366,2074,7.01701186783818,0.0,3.019548550248146,0.21038025803318305,759808,371,0.285009765625,3700,1.3036006689071655,0.002541947068493755,-0.2453676462173462,-0.04490380675706547,-33.52535371780395,0.9804626107215881,0.00025,0.031199876,0.2
367,2074,8.850650828705756,0.0,4.309139475226402,0.22541220485436497,761856,372,0.31494140625,3710,1.3064038753509521,0.002658450587114203,-0.22003310918807983,-0.05249078623601235,-33.55546498298645,0.978382408618927,0.00025,0.043461494,0.2
368,2074,8.348559631689161,0.0,4.194472223520279,0.25016476214659633,763904,373,0.33115234375,3720,1.307774305343628,0.004436398281723086,-0.2247723937034607,-0.048365852679125965,-33.57895016670227,0.9715816378593445,0.00025,0.034952857,0.2
369,2074,3.014607153805854,0.0,1.9287878423929214,0.11815773434500443,765952,374,0.316357421875,3730,1.3081257343292236,0.0046029762928810666,-0.2284214198589325,-0.047779444089974275,-33.59007256031036,0.9663938879966736,0.00025,0.04270181,0.2
370,2073,5.944283331301514,0.0,2.4195447266101837,0.1434041127358796,768000,375,0.29970703125,3740,1.3115074634552002,0.001902300593246764,-0.24674174189567566,-0.04412441725144163,-33.620944833755495,0.9853853583335876,0.00025,0.045166302,0.2
371,2073,4.562794521420065,0.0,2.745124042034149,0.1769554000275093,770048,376,0.298291015625,3750,1.3113558292388916,0.001331940452928393,-0.24586516618728638,-0.04086355520994402,-33.63880043029785,0.9600836038589478,0.00025,0.04373065,0.2
372,2073,6.781161201697234,0.0,3.5683483630418777,0.23752485439763404,772096,377,0.320263671875,3760,1.3118679523468018,0.002169113610852946,-0.23949800431728363,-0.05967613529646769,-33.64026892185211,0.9649937152862549,0.00025,0.056068454,0.2
373,2072,5.979179388892845,0.0,2.8807656690478325,0.18949619568593334,774144,378,0.2912109375,3770,1.312612771987915,0.0016933540051468298,-0.2043418437242508,-0.04011631868197583,-33.6420538187027,0.9744543433189392,0.00025,0.03771083,0.2
374,2072,8.499881095259267,0.0,2.640367403626442,0.18710675426700618,776192,379,0.2857421875,3780,1.3142330646514893,0.004584314657040523,-0.18463493883609772,-0.0363410714402562,-33.656424856185915,0.9414639472961426,0.00025,0.03568718,0.2
375,2070,8.254174199626753,0.0,2.8316097259521484,0.1260323911847081,778240,380,0.29208984375,3790,1.314443826675415,0.002129787018020579,-0.22874760627746582,-0.041704089957056566,-33.678264904022214,0.9787709712982178,0.00025,0.03393827,0.2
377,2068,6.989780596524172,0.0,2.390798106789589,0.11034872857635492,780288,381,0.34111328125,3800,1.317412257194519,0.0017408609456651901,-0.24482499063014984,-0.049514989924500694,-33.706978631019595,0.9797879457473755,0.00025,0.06499274,0.2
378,2067,5.208865997676947,0.0,2.630623199045658,0.13768614195578266,782336,382,0.275439453125,3810,1.318466305732727,0.003686865677445894,-0.20496433973312378,-0.041784083284437654,-33.72903759479523,0.9490382671356201,0.00025,0.035046704,0.2
379,2066,10.613351561388427,0.0,4.7243074625730515,0.1829410418868065,784384,383,0.2677734375,3820,1.3190542459487915,0.0016192714390854234,-0.2319294512271881,-0.030281218470190652,-33.73837423324585,0.9866699576377869,0.00025,0.02909811,0.2
380,2068,7.740743688463931,0.0,3.071993425488472,0.22892246842820896,786432,384,0.30712890625,3830,1.3204553127288818,0.0019081235141129582,-0.18605415523052216,-0.035403578920522705,-33.75020697116852,0.9866452813148499,0.00025,0.03685002,0.2
381,2067,10.009103799500126,0.0,2.970009669661522,0.24976013972627698,788480,385,0.300244140625,3840,1.3224413394927979,0.0027383211576307077,-0.2222033590078354,-0.04371265901136212,-33.772226667404176,0.969531238079071,0.00025,0.036621187,0.2
382,2066,5.661565029162722,0.0,2.834403082728386,0.09054191186805838,790528,386,0.31865234375,3850,1.3229496479034424,0.0019182121639460092,-0.22386965155601501,-0.049810403300216424,-33.79193985462189,0.9805924892425537,0.00025,0.03734026,0.2
383,2066,7.597523795306613,0.0,4.457033470273018,0.16846769861876965,792576,387,0.305419921875,3860,1.3223196268081665,0.0019969987615695572,-0.24591360986232758,-0.047836242275661786,-33.78670094013214,0.9782109260559082,0.00025,0.037754662,0.2
384,2065,7.565167712938643,0.0,4.006608113646507,0.16837408134597354,794624,388,0.31416015625,3870,1.322019338607788,0.0024045978399954036,-0.2396564930677414,-0.04593043715576641,-33.78051750659942,0.9685590863227844,0.00025,0.046814878,0.2
