step,reward,mean_form_error,mean_z_error,min_dyn_distance,collision
975,-1.4411937872723937,1.3408602869623134,0.008885741233825684,0.3824479281902313,0.0
976,-1.4422950524708278,1.341986425599199,0.008892178535461426,0.38175448775291443,0.0
977,-1.443937249675932,1.3431123426460403,0.008898496627807617,0.38106271624565125,0.0
978,-1.445034511268264,1.3442382301617415,0.00890493392944336,0.38037294149398804,0.0
979,-1.4466724701626574,1.3453640061565877,0.008911371231079102,0.37968510389328003,0.0
980,-1.4477656561452887,1.3464896531074328,0.008917808532714844,0.37899917364120483,0.0
981,-1.449399172007216,1.347615071781948,0.008924245834350586,0.37831515073776245,0.0
982,-1.450488293751682,1.3487404789223956,0.008930563926696777,0.3776330053806305,0.0
983,-1.452117536276192,1.3498657679428203,0.00893700122833252,0.3769529461860657,0.0
984,-1.453202525194086,1.3509909384446865,0.008943438529968262,0.37627482414245605,0.0
985,-1.4550425967292813,1.3521158732612366,0.008949875831604004,0.3755987584590912,0.0
986,-1.4565711707211648,1.353240798212957,0.008956193923950195,0.37492460012435913,0.0
987,-1.4586395475039509,1.354365606642493,0.008962631225585938,0.3742525577545166,0.0
988,-1.4601642799754249,1.3554902981571562,0.00896906852722168,0.3735825717449188,0.0
989,-1.4622283969444703,1.3566147644242896,0.008975505828857422,0.37291473150253296,0.0
990,-1.4637492643155376,1.3577392136367954,0.008981823921203613,0.3722488582134247,0.0
991,-1.4658093887251058,1.3588635568034848,0.008988261222839355,0.3715852200984955,0.0
992,-1.4672945903331396,1.3599877758159977,0.008994698524475098,0.3709236979484558,0.0
993,-1.4694133220858259,1.3611117703453839,0.009001016616821289,0.3702642619609833,0.0
994,-1.47086343756493,1.3622357599786659,0.009007453918457031,0.3696071207523346,0.0
995,-1.4729792510303008,1.363359635543565,0.009013891220092773,0.3689521551132202,0.0
996,-1.4744250022535774,1.364483387842359,0.009020209312438965,0.368299275636673,0.0
997,-1.4765364629601494,1.3656069276253506,0.009026646614074707,0.367648720741272,0.0
998,-1.4779782260300809,1.3667304538465206,0.009032964706420898,0.3670003414154053,0.0
999,-1.4800854273236903,1.3678538684524093,0.00903940200805664,0.366354376077652,0.0
